n,p,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
100,1000000,UInt8,KernelForge,166.04404663667083,1.5611689758952707,175.94405383487043,0.4892597556327248
100,1000000,UInt8,rocBLAS gemm_ex,21149.91322159767,66.3425575196743,21160.88101131725,1.939493484030167
1000,100000,UInt8,KernelForge,144.2339038476348,2.4092174554243684,156.28390649765356,2.8465861194948325
1000,100000,UInt8,rocBLAS gemm_ex,2133.761625736952,0.39725007489323616,2142.867195068419,0.6521640173109443
10000,10000,UInt8,KernelForge,159.63997575454414,5.706560496473685,169.10097774063053,1.1052870812011875
10000,10000,UInt8,rocBLAS gemm_ex,229.69645215198398,0.14976272592321038,238.5069494693987,1.1119488555442236
100000,1000,UInt8,KernelForge,150.2039551269263,0.9118059428874403,161.28895880855993,1.6605116234892192
100000,1000,UInt8,rocBLAS gemm_ex,84.33849725406617,0.9696217422606423,93.01849740189687,1.0296688359696928
1000000,100,UInt8,KernelForge,265.40866820141673,1.5493546868674457,275.17417201057077,1.02299675885138
1000000,100,UInt8,rocBLAS gemm_ex,354.977254755795,0.03707391209900379,363.4572532214597,0.896251753702977
10000000,10,UInt8,KernelForge,279.26674811169505,0.46406251145526767,289.7457346372381,1.495925425772116
10000000,10,UInt8,rocBLAS gemm_ex,1516.7776495218277,0.39435043931007385,1526.8030861828029,0.7628857393872968
100000000,1,UInt8,KernelForge,282.37877413630486,1.1846392136067152,292.29878012675795,0.6442124048093839
100000000,1,UInt8,rocBLAS gemm_ex,6043.464504182339,5.6935035064816475,6052.58551727295,1.0599917673369603
10,100000000,Float32,KernelForge,5742.12446808815,2.339591681957245,5753.640959118127,0.9184940038344688
10,100000000,Float32,LinearAlgebra,747686.3622665405,1550.0424528121948,747704.3237805328,1.805644550190889
100,10000000,Float32,KernelForge,1438.994612544775,29.12960099056363,1451.0195897110104,2.1728000622092223
100,10000000,Float32,LinearAlgebra,114346.10486030579,54.85116362571716,114364.33966217232,2.838120965500672
1000,1000000,Float32,KernelForge,1622.309349477291,22.255393490195274,1636.475339927584,2.5352506775926904
1000,1000000,Float32,LinearAlgebra,11205.698177218437,4.638864621520042,11218.05094972849,2.8038712888306234
10000,100000,Float32,KernelForge,1321.0137374699116,27.685858625918627,1332.0731618025302,2.1845665380467545
10000,100000,Float32,LinearAlgebra,1553.4729696810246,7.138764727860689,1564.5029906965792,1.6012126414052343
100000,10000,Float32,KernelForge,1322.2082052379847,10.795964626595378,1333.2192451509832,1.9347216287563065
100000,10000,Float32,LinearAlgebra,1284.374389797449,20.731704030185938,1296.4543645590843,2.3128755166574972
1000000,1000,Float32,KernelForge,1232.1848422288895,10.107715409249067,1242.8458032038807,1.3202197980767718
1000000,1000,Float32,LinearAlgebra,1214.4379783421755,8.11918674968183,1226.418511912495,2.2238538397897565
10000000,100,Float32,KernelForge,1262.5142931938171,1.4652825146913528,1273.039744755447,1.3335697107580622
10000000,100,Float32,LinearAlgebra,2223.44221547246,0.11778043583035469,2241.548216766536,3.7362943677992515
100000000,10,Float32,KernelForge,1544.0505929291248,40.18190721049905,1555.9215850829185,1.4388229390167853
100000000,10,Float32,LinearAlgebra,15100.643038749695,3.755718469619751,15132.86752670908,4.753064011779456
10,100000000,Float64,KernelForge,8649.725839495659,191.71341083943844,8662.932248758792,1.5642560359911406
10,100000000,Float64,LinearAlgebra,940506.2198638916,5053.977556228638,940531.8819589692,1.539468736364285
100,10000000,Float64,KernelForge,2611.8244975805283,1.3040075451135635,2623.1494709506032,0.9561128128019472
100,10000000,Float64,LinearAlgebra,246267.54522323608,27.30628252029419,246283.92350614164,1.2011116061871319
1000,1000000,Float64,KernelForge,3017.182555049658,2.9726787842810154,3028.928121756971,3.024432740146514
1000,1000000,Float64,LinearAlgebra,24359.35065150261,58.01149025559425,24370.72752096939,2.6160867000867922
10000,100000,Float64,KernelForge,2585.1693004369736,28.2615053281188,2597.444808649123,2.2535153907587238
